Song_ID,Tonic,Chords
26,E,"bVII:1,bVII:1,bVII:1,bVII:1,bVII:1,bVII:1,bVII:1,bVII:1,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,bVI:maj,bVII:maj,I:min,I:min,bVI:maj,bVII:maj,I:min,I:min,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,bVI:maj,bVII:maj,I:min,I:min,bVI:maj,bVII:maj,I:min,I:min,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,bVI:maj,bVII:maj,I:min,I:min,bVI:maj,bVII:maj,I:min,I:min,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,bVI:maj D,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,"
27,C,"I:maj,I:maj,IV:maj C,I:maj,IV:maj C,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,"
28,A,"II:min7,V:sus4(b7,I:maj9,V:sus4(b7),I:maj9,V:sus4(b7),I:maj9,I:maj9,V:maj7,V:maj,II:9,I:maj9,V:sus4(b7),I:maj9,V:sus4(b7),I:maj9,I:maj9,II:min7,II:min7,IV:maj6,IV:maj6,I:maj,IV:maj7,IV:maj7,I:maj6,II:9,I:maj7,II:min7 E,I:maj9,I:9,IV:maj7,II:hdim7,I:maj,II:min7 E,I:maj,I:11,IV:maj7,IV:maj7,I:13,IV:maj7,IV:maj7,I:maj6,II:9,I:maj7,I:maj9,I:9,IV:maj7,II:hdim7,I:maj,II:min7 F,I:maj,I:maj,"
29,G,"I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:maj,IV:maj,I:maj,I:maj,V:maj,V:maj,IV:maj,I:maj,V:maj,V:maj,IV:maj,I:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:maj,IV:maj,I:maj,I:maj,V:maj,V:maj,IV:maj,I:maj,V:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,"
30,D,"bVII:sus2,I:5,bVII:sus2,I:5,bIII:maj,I:5 C,I:5 F,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bIII:maj,I:5 C,I:5 F,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bIII:maj,I:5 C,I:5 C,I:min,I:min C,I:min,bVI:maj C,bII:maj(9) F,bVII:sus4(b7,I:min C,I:min C,I:min,I:min C,I:min,bVI:maj C,bII:maj(9) F,bVII:sus4(b7,bII:9,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bIII:maj,I:5 C,I:5 F,I:5,bVII:maj,bVI:maj,bVII:maj,bVI:maj,V:min,bVI:maj C,I:min C,I:min,I:min C,I:min,bVI:maj C,bII:maj(9) F,bVII:sus4(b7,I:min C,I:min C,I:min,I:min C,I:min,bVI:maj C,bII:maj(9) F,bVI:sus4(b7,I:min C,I:min C,I:min,I:min C,I:min,bVI:maj C,bII:maj(9) F,bVII:sus4(b7,bII:maj(9) F,bVII:sus4(b7,bII:9,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,bVII:sus2,I:5,"
31,G,"I:maj,V:maj,I:maj,V:maj,I:maj,V:maj,IV:maj G,bIII:maj6,IV:maj,I:maj,V:maj,I:maj,V:maj,I:maj,V:maj,IV:maj G,V:maj G,V:maj G,V:maj,I:maj,V:maj,I:maj,V:maj,I:maj,V:maj,IV:maj G,V:maj G,V:maj G,V:maj A,I:maj A,I:maj A,I:maj A,I:maj,I:maj A,I:maj,I:maj A,I:maj A,I:maj A,I:maj A,I:maj A,I:maj,I:maj A,I:maj,I:maj A,I:maj A,I:maj A,I:maj A,I:maj A,I:maj,I:maj A,I:maj,I:maj A,I:maj A,I:maj D,II:maj E,I:maj D,II:maj E,I:maj D,II:maj E,II:1 D,II:1 D,II:1 D,II:1 D,I:maj A,I:maj,I:maj A,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj A,I:maj,I:maj A,V:maj,I:maj,V:maj,I:maj,V:maj,I:maj,V:maj,I:maj,I:maj,V:maj,I:maj,V:maj,I:maj,V:maj,IV:maj G,bIII:maj6,IV:maj,I:maj,"
32,E,"I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj,V:maj,"
33,E,"I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,IV:min7,IV:min7,I:min7,I:min7,IV:min7,IV:min7,#IV:1 A,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,IV:min7,IV:min7,I:min7,I:min7,IV:min7,IV:min7,#IV:1 A,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,IV:min7,IV:min7,I:min7,I:min7,IV:min7,IV:min7,#IV:1 A,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,IV:min7,IV:min7,I:min7,I:min7,IV:min7,IV:min7,#IV:1 A,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,I:min7,I:min9 E,IV:min7,IV:min7,I:min7,I:min7,IV:min7,IV:min7,#IV:1 A,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,I:min7,"
34,Bb,"V:7,V:7,I:maj D,VI:7,II:min7,V:7,I:maj B,II:min,V:7,V:7,I:maj D,VI:7,II:min7,V:7,I:maj Eb,I:7,IV:maj,IV:maj,I:maj F,I:maj,IV:maj,IV:maj,II:9,V:7,V:7,V:7,V:7,I:maj D,VI:7,II:min7,V:7,I:maj Eb,I:maj,IV:maj,IV:maj,I:maj F,I:maj,IV:maj,IV:maj,II:7,V:7,V:7 F,V:7,V:7,I:maj D,VI:7,II:min7,II:min7,II:min7 F,I:maj,I:maj,"
35,C,"V:13,V:13,I:maj,I:maj,V:13,V:13,I:maj,I:maj,IV:maj,I:maj,V:maj,I:maj,IV:maj,I:maj,V:maj,bVII:maj,V:13,V:13,V:13,V:13,V:13 G,V:sus4(b7),I:min9,I:min7,I:min9,bIII:min9,bVII:maj7 Bb,bVII:aug Bb,VI:7,VI:1(b5,II:7,II:7,I:min7,bIII:min9,I:min7,bIII:maj,I:min7,bIII:min9,bVII:maj,bVII:maj,I:min7,bIII:min9,I:min7,bIII:maj,I:min7,bIII:min9,bVII:maj,bVII:maj,V:13,V:13,V:13,V:13,V:13 G,V:sus4(b7),I:min9,I:min7 F,I:min9,bIII:min9,bVII:maj7 Bb,bVII:aug Bb,VI:7,VI:1(b5,II:7,II:7,I:min7,bIII:min9,I:min7,bIII:min9,I:min7,bIII:min9,bVII:maj,bVII:maj,I:min7,bIII:min9,I:min7,bIII:min9,I:min7,bIII:min9,bVII:maj7,bVII:maj7,V:13,V:13,V:13,V:13,V:13 G,V:sus4(b7),I:min7,bIII:min9,I:min7,bIII:min9,I:min7,bIII:min9,bVII:maj,bVII:maj,I:min7,bIII:min9,I:min7,bIII:min9,I:min7,bIII:min9,bVII:maj7,bVII:maj7,V:13,V:13,V:13,V:13,V:13 G,V:sus4(b7),I:min9,I:min7 F,I:min9,bIII:min9,bVII:maj7 Bb,bVII:aug Bb,VI:7,VI:1(b5,V:min,V:min,V:min,V:min,"
36,E,"I:min,I:min,I:min,IV:min,I:min,I:min,IV:min,IV:min,V:7,V:7,I:min,I:min,IV:min,bVI:maj,I:min,V:7,I:min A,V:7,I:min,IV:min,I:min,I:min,IV:min,IV:min,V:7,V:7,I:min,I:min,IV:min,bVI:maj,I:min,V:7,I:min A,V:7 C,bII:maj D,bIII:maj A,I:min,IV:min,I:min,I:min,IV:min,IV:min,V:7,V:7,I:min,I:min,IV:min,bVI:maj,I:min,V:7,I:min A,V:7 C,bII:maj D,bIII:maj A,I:min,IV:min,I:min,I:min,IV:min,IV:min,V:7,V:7,I:min,I:min,IV:min,bVI:maj,I:min,V:7,I:min A,V:7 C,bII:maj D,I:min,I:min,I:min,"
37,E,"bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVII:maj,I:min,bVII:maj,I:min,bVII:maj,I:min,bVII:maj,I:maj,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,V:7,bVII:maj,I:min,bVII:maj,I:min,bVII:maj,I:min,bVII:maj,I:maj,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,V:7,I:min,bVII:maj,bVII:sus4 D,V:sus4(b7) B,I:min,bVII:maj,IV:min,V:sus4(b7),bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVII:maj,I:min,bVII:maj,I:min,bVII:maj,I:min,bVII:maj,I:maj,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,V:7,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,bVI:maj7,bVII:maj6,"
38,G,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,II:min,II:min,II:min,V:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,II:7,II:7,V:maj A,V:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,III:min,III:min,IV:maj,I:maj,III:7,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,II:min,II:min,IV:maj,IV:maj,V:maj,V:maj,I:maj C,I:maj,I:maj,I:maj,I:maj,II:min,II:min,II:min,V:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,II:7,II:7,V:maj A,V:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,IV:maj6,IV:maj6,IV:maj,V:maj,IV:maj,V:maj,IV:maj D,V:maj C,V:maj,V:maj,I:maj,IV:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,"
39,F,"I:maj,IV:maj,V:maj,VI:min,V:maj,V:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj,IV:min,V:maj,V:7,V:7,V:7,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,V:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:7,V:7,V:7,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj,IV:min,V:maj,V:7,V:7,V:7,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,V:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,V:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:7,V:7,V:7,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:7,V:7,V:7,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,V:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,V:maj,"
40,Eb,"I:maj,IV:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,I:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,I:maj,V:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,V:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,I:maj,V:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,"
41,E,"I:5,IV:maj,I:5,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVI:maj,bVII:maj,bVI:maj7,bVII:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVI:maj,bVII:maj,bVI:maj7,bVII:maj,IV:7,bIII:maj B,I:maj,IV:maj,I:maj,IV:maj,bIII:maj,bIII:maj,IV:maj,IV:maj F#,bIII:maj,bIII:maj,bVI:maj,bIII:maj,IV:maj,bVII:maj,IV:maj,bVII:maj,IV:maj,bVII:maj,IV:maj,bVII:maj,I:maj,IV:maj,bVII:maj,I:maj,I:maj,IV:maj,bVI:maj,bVII:maj,bVI:maj7,bVII:maj,IV:7,bIII:maj B,I:maj,IV:maj,I:maj,IV:maj,IV:7,bIII:maj B,I:5,IV:maj,I:5,IV:maj,I:maj,IV:maj,I:maj,IV:maj,bVI:maj,bVII:maj,I:maj,IV:maj,I:maj,IV:maj,bVI:maj,bVII:maj,I:maj,IV:maj,I:maj,IV:maj,bVI:maj,bVII:maj,I:maj,IV:maj,I:maj,IV:maj,"
42,C,"I:maj,V:min9,I:maj,V:min9,I:maj,V:min9,II:hdim7,bVI:maj(9),bIII:maj(9) Eb,bIII:maj,II:min7 G,V:7,II:min7,V:7,I:maj,V:min9,II:hdim7,bVI:maj(9),bIII:maj(9) Eb,bIII:maj,II:min7 G,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,II:min7,V:7,I:maj,V:min9,II:hdim7,bVI:maj(9),bIII:maj(9) Eb,bIII:maj,II:min7 G,V:7,II:min7,V:7,II:min7,V:maj,II:min7,V:maj,II:min7,V:maj,II:min7,V:maj,II:min7,V:maj,II:min7,V:maj,II:min7,"
43,C,"I:7(#9),I:7(#9),I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,bVII:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,III:maj,IV:maj G,I:maj,I:maj,bVI:maj Eb,I:maj,bVI:maj Eb,I:maj,IV:maj,V:sus4,IV:maj,V:sus4,IV:maj,I:maj,IV:maj,bIII:maj,bIII:maj,V:maj,V:maj,IV:maj,V:maj,I:maj G,IV:maj,IV:maj,I:maj,VI:min,IV:maj D,I:maj,I:maj,IV:maj G,I:maj,IV:maj,IV:maj,II:min,II:min,I:maj,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj,IV:maj,II:min,II:min,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,bVII:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,III:maj,IV:maj,II:maj,V:maj,I:maj,I:maj,bVI:maj Eb,I:maj,bVI:maj Eb,I:maj,IV:maj,V:sus4,IV:maj,V:sus4,IV:maj,I:maj,IV:maj,bIII:maj,bIII:maj,V:maj,V:maj,IV:maj,V:maj,I:maj G,IV:maj,IV:maj,IV:maj,I:maj,III:7,IV:maj,IV:maj,II:min,I:maj,VI:min,V:maj,III:min,III:7,III:7,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj G,I:maj,IV:maj,IV:maj,II:min,II:min,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7 D,II:min7,II:min7,II:min7,II:7(#9),II:7(#9),II:min7,II:min7,V:maj,V:maj F,V:maj,V:5,V:5,IV:5,IV:5,I:5,I:5,bVII:5,IV:5,V:maj,V:maj,IV:maj,IV:maj,I:maj,I:maj,IV:maj,I:maj,V:maj,V:maj,IV:maj,IV:maj,V:maj,IV:maj,I:maj,V:maj,V:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,V:maj,bVII:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj,IV:maj,V:maj,IV:maj,I:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,II:maj,II:maj,bIII:maj,bIII:maj,bVII:maj,bIII:maj,bVII:maj,IV:maj,bIII:maj F,bVII:maj,bIII:maj F,bVII:maj,IV:maj,IV:maj,bVII:maj F,bVII:maj,bIII:maj F,bVII:maj,bVII:maj F,V:min,IV:maj,IV:maj,bIII:maj,bIII:maj,bVII:maj,IV:maj,bVII:maj F,bVII:maj,V:min,V:min,bVII:maj F,bVII:maj,bIII:maj,IV:maj,bVII:maj,bVII:maj,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj Bb,IV:maj Bb,bIII:maj,IV:maj,bIII:maj,IV:maj,bIII:maj,IV:maj,bIII:maj,IV:maj,bIII:maj Bb,IV:maj,bIII:maj Bb,I:maj,bVII:maj,"
44,A,"I:maj,bVII:maj,I:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,"
45,A,"bIII:maj,V:maj,IV:min,V:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,bIII:maj,IV:min,V:maj,I:min,IV:maj,I:min,IV:maj,IV:min E,bIII:maj F,IV:min,V:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,bIII:maj,IV:min,V:maj,I:min,IV:maj,I:min,IV:maj,IV:min E,bIII:maj F,IV:min,V:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,IV:maj,IV:maj,IV:maj,II:min7,II:min7,I:maj,I:maj,V:maj,V:maj,V:maj,V:7,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,bIII:maj,IV:min,V:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,IV:maj,IV:maj,IV:maj,II:min7,II:min7,I:maj,I:maj,V:maj,V:maj,V:maj,V:7,I:min,bVI:maj,I:min,bVI:maj,I:min,bVII:maj,bVI:maj,I:min,"
46,Ab,"I:1,I:1,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:1,I:1,I:1,I:1,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,II:7,II:7,V:7,V:7,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,II:7,II:7,V:7,V:7,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,II:7,II:7,V:7,V:7,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,bVII:maj,"
47,D,"I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,V:maj,IV:maj,V:maj,IV:maj,V:maj,IV:maj,V:maj,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj,IV:maj,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,V:maj,IV:maj,V:maj,IV:maj,V:maj,IV:maj,V:maj,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,IV:maj,IV:maj,V:maj,V:maj,V:maj,V:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,IV:maj,IV:maj,IV:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj,IV:maj,IV:1,I:1,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,I:maj,I:maj,bVII:maj,IV:maj D,V:min,V:min,bVII:maj,IV:maj D,bVII:maj,bVII:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,I:maj C,IV:maj,"
