Song_ID,Tonic,Chords
25,G,"C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,A:min,B:min7,A:min,D:sus2(b7),A:min,B:min7,A:min,D:sus2(b7),C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,G:maj,A:maj,A:min,B:min7,A:min,D:sus2(b7),A:min,B:min7,A:min,D:sus2(b7),C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,Eb:maj,F:maj,B:maj7,Ab:min7,Bb:min7,Db:maj,Ab:min7,Ab:min7,Bb:min7,Bb:sus4(b7),B:maj7,Ab:min7,Bb:min7,Db:maj,Ab:min7,Ab:min7,A:min7,D:sus2(b7),C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,C:maj,D:maj,G:maj,C:maj,"
26,E,"D:1,D:1,D:1,D:1,D:1,D:1,D:1,D:1,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,C:maj,D:maj,E:min,E:min,C:maj,D:maj,E:min,E:min,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,C:maj,D:maj,E:min,E:min,C:maj,D:maj,E:min,E:min,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,C:maj,D:maj,E:min,E:min,C:maj,D:maj,E:min,E:min,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,C:maj D:sus4,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,"
27,C,"C:maj,C:maj,F:maj C:maj,C:maj,F:maj C:maj,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,C:maj,F:maj G:sus4(b7,"
28,A,"B:min7,E:sus4(b7,A:maj9,E:sus4(b7),A:maj9,E:sus4(b7),A:maj9,A:maj9,E:maj7,E:maj,B:9,A:maj9,E:sus4(b7),A:maj9,E:sus4(b7),A:maj9,A:maj9,B:min7,B:min7,D:maj6,D:maj6,A:maj,D:maj7,D:maj7,A:maj6,B:9,A:maj7,B:min7 E:7,A:maj9,A:9,D:maj7,B:hdim7,A:maj,B:min7 E:sus4(b7),A:maj,A:11,D:maj7,D:maj7,A:13,D:maj7,D:maj7,A:maj6,B:9,A:maj7,A:maj9,A:9,D:maj7,B:hdim7,A:maj,B:min7 F:maj,A:maj,A:maj,"
29,G,"G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,G:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,C:maj,C:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,C:maj,C:maj,C:maj,G:maj,C:maj,G:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,C:maj,C:maj,C:maj,G:maj,C:maj,G:maj,G:maj,D:maj,D:maj,C:maj,G:maj,D:maj,D:maj,C:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,C:maj,C:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,C:maj,G:maj,"
30,D,"C:sus2,D:5,C:sus2,D:5,F:maj,D:5 C:maj,D:5 F:5,D:5,C:sus2,D:5,C:sus2,D:5,F:maj,D:5 C:maj,D:5 F:5,D:5,C:sus2,D:5,C:sus2,D:5,F:maj,D:5 C:maj,D:5 C:5,D:min,D:min C:maj,D:min,Bb:maj C:maj,Eb:maj(9) F:maj(9),C:sus4(b7,D:min C:maj,D:min C:maj,D:min,D:min C:maj,D:min,Bb:maj C:maj,Eb:maj(9) F:maj(9),C:sus4(b7,Eb:9,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,F:maj,D:5 C:maj,D:5 F:5,D:5,C:maj,Bb:maj,C:maj,Bb:maj,A:min,Bb:maj C:maj,D:min C:maj,D:min,D:min C:maj,D:min,Bb:maj C:maj,Eb:maj(9) F:maj(9),C:sus4(b7,D:min C:maj,D:min C:maj,D:min,D:min C:maj,D:min,Bb:maj C:maj,Eb:maj(9) F:maj(9),Bb:sus4(b7,D:min C:maj,D:min C:maj,D:min,D:min C:maj,D:min,Bb:maj C:maj,Eb:maj(9) F:maj(9),C:sus4(b7,Eb:maj(9) F:maj(9),C:sus4(b7,Eb:9,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,C:sus2,D:5,"
31,G,"G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,C:maj G:maj,Bb:maj6,C:maj,G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,C:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,C:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj,G:maj A:maj,G:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj,G:maj A:maj,G:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj A:maj,G:maj,G:maj A:maj,G:maj,G:maj A:maj,G:maj A:maj,G:maj D:maj,A:maj E:maj,G:maj D:maj,A:maj E:maj,G:maj D:maj,A:maj E:maj,A:1 D:1,A:1 D:1,A:1 D:1,A:1 D:1,G:maj A:maj,G:maj,G:maj A:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj A:maj,G:maj,G:maj A:maj,D:maj,G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,G:maj,G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,C:maj G:maj,Bb:maj6,C:maj,G:maj,"
32,E,"E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,E:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,E:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,E:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,E:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,E:maj,E:maj,E:maj,A:maj,B:maj,E:maj,A:maj,B:maj,"
33,E,"E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,A:min7,A:min7,E:min7,E:min7,A:min7,A:min7,Bb:1 A:1,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,A:min7,A:min7,E:min7,E:min7,A:min7,A:min7,Bb:1 A:1,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,A:min7,A:min7,E:min7,E:min7,A:min7,A:min7,Bb:1 A:1,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,A:min7,A:min7,E:min7,E:min7,A:min7,A:min7,Bb:1 A:1,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,E:min7,E:min9 E:min7,A:min7,A:min7,E:min7,E:min7,A:min7,A:min7,Bb:1 A:1,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,E:min7,"
34,Bb,"F:7,F:7,Bb:maj D:hdim7,G:7,C:min7,F:7,Bb:maj B:dim,C:min,F:7,F:7,Bb:maj D:hdim7,G:7,C:min7,F:7,Bb:maj Eb:maj,Bb:7,Eb:maj,Eb:maj,Bb:maj F:7,Bb:maj,Eb:maj,Eb:maj,C:9,F:7,F:7,F:7,F:7,Bb:maj D:hdim7,G:7,C:min7,F:7,Bb:maj Eb:maj,Bb:maj,Eb:maj,Eb:maj,Bb:maj F:7,Bb:maj,Eb:maj,Eb:maj,C:7,F:7,F:7 F:sus4(b7),F:7,F:7,Bb:maj D:hdim7,G:7,C:min7,C:min7,C:min7 F:7,Bb:maj,Bb:maj,"
35,C,"G:13,G:13,C:maj,C:maj,G:13,G:13,C:maj,C:maj,F:maj,C:maj,G:maj,C:maj,F:maj,C:maj,G:maj,Bb:maj,G:13,G:13,G:13,G:13,G:13 G:dim,G:sus4(b7),C:min9,C:min7,C:min9,Eb:min9,Bb:maj7 Bb:maj6,Bb:aug Bb:maj,A:7,A:1(b5,D:7,D:7,C:min7,Eb:min9,C:min7,Eb:maj,C:min7,Eb:min9,Bb:maj,Bb:maj,C:min7,Eb:min9,C:min7,Eb:maj,C:min7,Eb:min9,Bb:maj,Bb:maj,G:13,G:13,G:13,G:13,G:13 G:dim,G:sus4(b7),C:min9,C:min7 F:9,C:min9,Eb:min9,Bb:maj7 Bb:maj6,Bb:aug Bb:maj,A:7,A:1(b5,D:7,D:7,C:min7,Eb:min9,C:min7,Eb:min9,C:min7,Eb:min9,Bb:maj,Bb:maj,C:min7,Eb:min9,C:min7,Eb:min9,C:min7,Eb:min9,Bb:maj7,Bb:maj7,G:13,G:13,G:13,G:13,G:13 G:dim,G:sus4(b7),C:min7,Eb:min9,C:min7,Eb:min9,C:min7,Eb:min9,Bb:maj,Bb:maj,C:min7,Eb:min9,C:min7,Eb:min9,C:min7,Eb:min9,Bb:maj7,Bb:maj7,G:13,G:13,G:13,G:13,G:13 G:dim,G:sus4(b7),C:min9,C:min7 F:9,C:min9,Eb:min9,Bb:maj7 Bb:maj6,Bb:aug Bb:maj,A:7,A:1(b5,G:min,G:min,G:min,G:min,"
36,E,"E:min,E:min,E:min,A:min,E:min,E:min,A:min,A:min,B:7,B:7,E:min,E:min,A:min,C:maj,E:min,B:7,E:min A:min,B:7,E:min,A:min,E:min,E:min,A:min,A:min,B:7,B:7,E:min,E:min,A:min,C:maj,E:min,B:7,E:min A:min,B:7 C:maj,F:maj D:maj,G:maj A:maj,E:min,A:min,E:min,E:min,A:min,A:min,B:7,B:7,E:min,E:min,A:min,C:maj,E:min,B:7,E:min A:min,B:7 C:maj,F:maj D:maj,G:maj A:maj,E:min,A:min,E:min,E:min,A:min,A:min,B:7,B:7,E:min,E:min,A:min,C:maj,E:min,B:7,E:min A:min,B:7 C:maj,F:maj D:maj,E:min,E:min,E:min,"
37,E,"C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,D:maj,E:min,D:maj,E:min,D:maj,E:min,D:maj,E:maj,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,B:7,D:maj,E:min,D:maj,E:min,D:maj,E:min,D:maj,E:maj,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,B:7,E:min,D:maj,D:sus4 D:maj,B:sus4(b7) B:min7,E:min,D:maj,A:min,B:sus4(b7),C:maj7,D:maj6,C:maj7,D:maj6,D:maj,E:min,D:maj,E:min,D:maj,E:min,D:maj,E:maj,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,B:7,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,C:maj7,D:maj6,"
38,G,"G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,A:min,A:min,A:min,D:maj,D:maj,D:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,A:7,A:7,D:maj A:min7,D:maj,G:maj,G:maj,F:maj,F:maj,G:maj,G:maj,B:min,B:min,C:maj,G:maj,B:7,C:maj,C:maj,D:maj,D:maj,G:maj,G:maj,G:maj,A:min,A:min,C:maj,C:maj,D:maj,D:maj,G:maj C:maj,G:maj,G:maj,G:maj,G:maj,A:min,A:min,A:min,D:maj,D:maj,D:maj,G:maj,G:maj,G:maj,G:maj,C:maj,C:maj,A:7,A:7,D:maj A:min7,D:maj,G:maj,G:maj,F:maj,F:maj,G:maj,G:maj,C:maj6,C:maj6,C:maj,D:maj,C:maj,D:maj,C:maj D:maj,D:maj C:maj,D:maj,D:maj,G:maj,C:maj,C:maj,C:maj,G:maj,G:maj,G:maj,"
39,F,"F:maj,Bb:maj,C:maj,D:min,C:maj,C:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,Bb:maj,Bb:min,C:maj,C:7,C:7,C:7,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,C:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,C:maj,C:7,C:7,C:7,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,Bb:maj,Bb:min,C:maj,C:7,C:7,C:7,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,C:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,C:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,C:maj,C:7,C:7,C:7,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,C:maj,C:7,C:7,C:7,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,C:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,Bb:maj,F:maj,C:maj,"
40,Eb,"Eb:maj,Ab:maj,Eb:maj,Ab:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj,Ab:maj,Eb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj,Ab:maj,Eb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Ab:maj,Ab:maj,Eb:maj,Eb:maj,Ab:maj,Ab:maj,Bb:maj,Bb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Ab:maj,Ab:maj,Eb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,Eb:maj,Ab:maj,Bb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,Eb:maj,"
41,E,"E:5,A:maj,E:5,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,D:maj,E:maj,E:maj,A:maj,C:maj,D:maj,C:maj7,D:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,D:maj,E:maj,E:maj,A:maj,C:maj,D:maj,C:maj7,D:maj,A:7,G:maj B:maj,E:maj,A:maj,E:maj,A:maj,G:maj,G:maj,A:maj,A:maj F#:min,G:maj,G:maj,C:maj,G:maj,A:maj,D:maj,A:maj,D:maj,A:maj,D:maj,A:maj,D:maj,E:maj,A:maj,D:maj,E:maj,E:maj,A:maj,C:maj,D:maj,C:maj7,D:maj,A:7,G:maj B:maj,E:maj,A:maj,E:maj,A:maj,A:7,G:maj B:maj,E:5,A:maj,E:5,A:maj,E:maj,A:maj,E:maj,A:maj,C:maj,D:maj,E:maj,A:maj,E:maj,A:maj,C:maj,D:maj,E:maj,A:maj,E:maj,A:maj,C:maj,D:maj,E:maj,A:maj,E:maj,A:maj,"
42,C,"C:maj,G:min9,C:maj,G:min9,C:maj,G:min9,D:hdim7,Ab:maj(9),Eb:maj(9) Eb:maj,Eb:maj,D:min7 G:7,G:7,D:min7,G:7,C:maj,G:min9,D:hdim7,Ab:maj(9),Eb:maj(9) Eb:maj,Eb:maj,D:min7 G:7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,D:min7,G:7,C:maj,G:min9,D:hdim7,Ab:maj(9),Eb:maj(9) Eb:maj,Eb:maj,D:min7 G:7,G:7,D:min7,G:7,D:min7,G:maj,D:min7,G:maj,D:min7,G:maj,D:min7,G:maj,D:min7,G:maj,D:min7,G:maj,D:min7,"
43,C,"C:7(#9),C:7(#9),C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,F:maj,F:maj,Bb:maj,F:maj,C:maj,C:maj,C:maj,C:maj,F:maj,F:maj,E:maj,F:maj G:maj,C:maj,C:maj,Ab:maj Eb:maj,C:maj,Ab:maj Eb:maj,C:maj,F:maj,G:sus4,F:maj,G:sus4,F:maj,C:maj,F:maj,Eb:maj,Eb:maj,G:maj,G:maj,F:maj,G:maj,C:maj G:maj,F:maj,F:maj,C:maj,A:min,F:maj D:min7,C:maj,C:maj,F:maj G:maj,C:maj,F:maj,F:maj,D:min,D:min,C:maj,C:maj,F:maj G:maj,C:maj,F:maj G:maj,C:maj,F:maj G:maj,C:maj,F:maj,F:maj,D:min,D:min,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,F:maj,F:maj,Bb:maj,F:maj,C:maj,C:maj,C:maj,C:maj,F:maj,F:maj,E:maj,F:maj,D:maj,G:maj,C:maj,C:maj,Ab:maj Eb:maj,C:maj,Ab:maj Eb:maj,C:maj,F:maj,G:sus4,F:maj,G:sus4,F:maj,C:maj,F:maj,Eb:maj,Eb:maj,G:maj,G:maj,F:maj,G:maj,C:maj G:maj,F:maj,F:maj,F:maj,C:maj,E:7,F:maj,F:maj,D:min,C:maj,A:min,G:maj,E:min,E:7,E:7,F:maj,C:maj,C:maj,C:maj,C:maj,F:maj G:maj,C:maj,F:maj G:maj,C:maj,F:maj G:maj,C:maj,F:maj,F:maj,D:min,D:min,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7 D:min,D:min7,D:min7,D:min7,D:7(#9),D:7(#9),D:min7,D:min7,G:maj,G:maj F:maj,G:maj,G:5,G:5,F:5,F:5,C:5,C:5,Bb:5,F:5,G:maj,G:maj,F:maj,F:maj,C:maj,C:maj,F:maj,C:maj,G:maj,G:maj,F:maj,F:maj,G:maj,F:maj,C:maj,G:maj,G:maj,F:maj,F:maj,C:maj,C:maj,Bb:maj,F:maj,C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,Bb:maj,F:maj,C:maj,C:maj,F:maj,F:maj,G:maj,G:maj,Bb:maj,C:maj,Bb:maj,F:maj,C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,Bb:maj,F:maj,G:maj,G:maj,F:maj,F:maj,G:maj,F:maj,C:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,G:maj,F:maj,F:maj,C:maj,C:maj,Bb:maj,F:maj,C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,Bb:maj,F:maj,C:maj,C:maj,F:maj,F:maj,G:maj,F:maj,C:maj,C:maj,C:maj,D:maj,D:maj,Eb:maj,Eb:maj,Bb:maj,Eb:maj,Bb:maj,F:maj,Eb:maj F:maj,Bb:maj,Eb:maj F:maj,Bb:maj,F:maj,F:maj,Bb:maj F:maj,Bb:maj,Eb:maj F:maj,Bb:maj,Bb:maj F:maj,G:min,F:maj,F:maj,Eb:maj,Eb:maj,Bb:maj,F:maj,Bb:maj F:maj,Bb:maj,G:min,G:min,Bb:maj F:maj,Bb:maj,Eb:maj,F:maj,Bb:maj,Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj Bb:maj,F:maj Bb:maj,Eb:maj,F:maj,Eb:maj,F:maj,Eb:maj,F:maj,Eb:maj,F:maj,Eb:maj Bb:maj,F:maj,Eb:maj Bb:maj,C:maj,Bb:maj,"
44,A,"A:maj,G:maj,A:maj,G:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,A:maj,G:maj,A:maj,A:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,A:maj,A:maj,A:maj,G:maj,G:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,D:maj,E:maj,A:maj,D:maj E:maj,A:maj,A:maj,A:maj,A:maj,"
45,A,"C:maj,E:maj,D:min,E:maj,A:min,F:maj,A:min,F:maj,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,C:maj,D:min,E:maj,A:min,D:maj,A:min,D:maj,D:min E:min,C:maj F:maj,D:min,E:maj,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,C:maj,D:min,E:maj,A:min,D:maj,A:min,D:maj,D:min E:min,C:maj F:maj,D:min,E:maj,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,D:maj,D:maj,D:maj,B:min7,B:min7,A:maj,A:maj,E:maj,E:maj,E:maj,E:7,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,C:maj,D:min,E:maj,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,D:maj,D:maj,D:maj,B:min7,B:min7,A:maj,A:maj,E:maj,E:maj,E:maj,E:7,A:min,F:maj,A:min,F:maj,A:min,G:maj,F:maj,A:min,"
46,Ab,"Ab:1,Ab:1,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:1,Ab:1,Ab:1,Ab:1,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Bb:7,Bb:7,Eb:7,Eb:7,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Bb:7,Bb:7,Eb:7,Eb:7,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Bb:7,Bb:7,Eb:7,Eb:7,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,Ab:maj,Gb:maj,"
