Song_ID,Tonic,Chords
847,E,"I:maj F#,bVI:maj,bVII:maj,I:maj,V:min,"
848,C,"I:maj,IV:maj,V:maj,V:7,III:maj,VI:min,III:min,II:7,"
849,Bb,"I:5,I:maj,bVII:maj,IV:maj,V:maj,V:maj6,V:9,III:min7,III:min7 Db,II:min7,V:7,VI:min7,VI:min7 F,bVII:maj Eb,V:sus4(b7),"
850,Eb,"I:maj,IV:maj,I:maj7,V:aug(b7),I:7,IV:maj7,V:maj,III:min7,VI:min,III:min7 G,VI:min F,II:9,II:maj,III:9,V:maj7,III:min7 C,VI:aug(b7),II:7,VI:maj,#IV:min7,VII:min,#IV:min7 A,VII:min G,VI:sus4(b7,"
851,A,"II:min,II:min B,bVII:maj,bVII:maj G,V:maj,I:maj A,I:maj6 A,I:maj,IV:maj G,I:7,I:maj6,"
852,Ab,"IV:maj,I:maj,VI:min,II:min,V:7,V:maj,I:7,IV:maj Eb,bVI:7,bII:maj,#IV:maj,bIII:min,bII:7,#IV:maj E,"
853,G,"IV:maj,VI:min,V:maj,I:maj,VI:maj,I:maj D,II:maj,III:7,V:maj A,VI:maj D,VI:maj A,"
854,C,"IV:7,I:7,II:7,V:7,"
855,G,"I:maj,IV:maj,II:min7 D,I:maj C,I:maj D,I:maj F,IV:maj D,VI:7,II:7,V:7,I:maj D,I:maj E,"
856,B,"I:maj,IV:maj,I:1,bVII:maj,I:maj B,bVII:maj A,IV:maj E,"
857,C,"IV:maj,IV:maj7 G,I:maj,II:min,VI:maj,II:min9,III:min7,I:sus4(b7) C,IV:maj9 D,I:7,II:sus4(b7) D,V:sus4(b7),V:7,"
858,F,"IV:maj7,II:min7,V:maj,I:maj,II:min,VII:dim,III:7,VI:min,I:aug,I:maj6,VI:minmaj7,VI:min7,VI:min D,II:7,V:7,IV:maj,III:min Bb,V:maj C,"
859,C,"I:1,I:min7,I:min,bVII:5,I:maj,I:sus4,IV:min7,V:sus4(b7),bVII:maj,I:sus4 C,I:sus4 C,I:7 Bb,I:min Bb,IV:maj,V:maj,VI:min,III:min,V:maj B,III:maj,V:7,I:min9,IV:9,"
860,A,"IV:maj7 C#,II:min7 A,II:min7 C#,II:min7,II:min7 C#,"
861,Eb,"I:min,IV:min,V:min Eb,bVI:maj Bb,I:sus4 Eb,I:sus4,I:maj,bVI:maj,bVII:7,bIII:maj Db,I:min Eb,bVI:maj Bb,bVII:sus4(b7),IV:maj,"
862,D,"I:5,II:maj,II:1(b3,IV:maj,IV:maj D,I:maj,I:1,I:5(b7),"
863,E,"I:min,IV:min,bIII:maj,bVI:maj6,"
864,E,"I:7,IV:7,V:7,I:7 B,"
865,D,"I:maj,bVII:maj,IV:maj,bVII:maj G,"
866,G,"I:maj,IV:maj,II:maj,V:maj,I:maj G,"
867,A,"bVI:maj G,I:maj,bVI:maj,V:7,I:5,"
868,G,"I:5,I:min7,bIII:7(#9) Eb,V:min(11) G,IV:7(#9) F,I:min7 C,bVI:maj,bVI:maj(9,I:min7 C,I:min9 C,I:min7 A,IV:maj6 C,I:min C,bIII:7,"
869,B,"bVI:maj,bIII:maj,bIII:7,I:min,IV:min,bVII:maj,bVI:7,IV:min7 D,bVI:maj A,bIII:maj G,bIII:maj E,bVI:sus4 G,bVII:sus4 A,"
870,D,"I:min,bVI:maj,bVII:maj,bIII:maj,IV:min,"
871,C,"I:5,I:maj,V:maj,IV:maj,IV:sus2,I:maj(9),V:maj(9),IV:maj(9),III:min,VI:min(11),"
872,D,"I:maj,V:maj,IV:maj,V:maj F,IV:maj A,bII:7,bII:maj,bVI:maj,#IV:maj,bVI:maj Gb,#IV:maj Bb,"
873,C,"I:maj9,II:min7,I:maj,VI:min,III:min,IV:maj,II:min,IV:maj6 F,V:maj6 G,I:maj C,IV:11 F,V:11,VI:11,VI:maj9,VII:min,"
874,A,"I:min,bVI:maj,bVII:maj,IV:min,bIII:maj,V:7,"
875,Ab,"I:1(b7),IV:1(b7),I:1(b7) Db,bVII:1(b7),IV:min,I:min,bIII:maj,bII:maj,IV:1,I:min(11),bIII:maj(9),bVI:1,#IV:1,bVII:1,bIII:1,bVII:min,IV:5(b7),bII:maj7,bII:1 D,III:1 D,III:1,IV:min7,bIII:maj,bIII:1,bIII:min,bVI:maj,bVI:maj D,bVI:maj E,bVI:maj B,bII:maj E,bIII:min7,"
876,A,"V:maj,I:maj,II:sus4 B,V:7,II:sus4,II:maj,bIII:maj,I:min,"
877,C,"I:min,bVI:maj Bb,"
878,F#,"bIII:maj,IV:maj,IV:min,"
879,D,"I:maj,V:maj,IV:maj,bIII:maj,bVII:maj,I:5 F,IV:5 A,IV:5 Bb,IV:5,bVII:maj A,VI:min,II:sus4 A,bIII:maj G,IV:maj A,IV:maj A,V:min,"
880,Bb,"I:maj F,V:9,VI:min F,III:min,IV:maj F,IV:min7,II:min11 Eb,II:min11,I:maj,"
881,Bb,"I:min,I:sus4(b7),bVI:maj7,V:sus4(b7) F,bVI:maj,bIII:maj,IV:sus4(b7) Eb,IV:min,I:maj,bII:dim,I:1,"
882,G,"I:min7 C,bVII:maj G,bIII:maj C,bIII:min7,"
883,Eb,"V:maj Ab,I:maj,V:maj,V:7,I:maj7 C,I:maj G,VI:min Bb,I:maj Ab,IV:maj7,I:maj(9),IV:maj7 Bb,I:maj Eb,IV:min7 Db,III:min C,I:maj C,I:maj7,VI:min F,II:min G,"
884,E,"I:maj,IV:maj E,V:7,IV:maj,V:7 E,"
885,G,"I:maj D,IV:maj(9),II:min7 G,V:maj,VI:min,IV:maj,I:maj,IV:maj7,II:min7,VI:min7,IV:maj6,"
886,F#,"bVII:maj,bVI:7,bIII:maj,"
887,G,"II:min7,V:maj,I:maj,IV:maj,V:7,VI:min,"
888,B,"I:min,IV:maj,bIII:maj,I:min7,I:5,bVII:5,IV:5,bVII:maj,I:min9,"
889,E,"IV:maj,I:maj7,V:9,I:maj,V:7,I:7,"
890,Bb,"II:min7,I:maj,I:7,IV:maj,VI:min,V:maj,bVII:maj(9),bVII:maj,bVI:maj,bIII:maj6,I:7(#9),IV:min7,bVII:7,V:min7,I:min7,bVII:sus4(b7),bII:maj(9),"
